Step    -1: 10001 ms
Step    -1: 10001 ms
Step    -1: 10000 ms
Step    -1:  1899 ms
Step    -1:    47 ms
Step    -1:   867 ms
Step    -1:    49 ms
Step    -1:   874 ms
Step    -1:   137 ms
Step    -1:   770 ms
Step    -1: 31,20/0 ? | 31,22/0 ? | 32,23/0 se| 31,24/0 n | 31,28/0 ? | 32,29/0 ? |   253 ms
Step    63: 24,16/* sk| 35,26/* sk| 44,23/* nw| 22,16/1 sw| 31, 7/1 sw| 25,40/0 n |  8,43/* ? | 16,27/3 w | 40,37/* ? | 31,41/0 n |   353 ms
Step    64: 24,16/* sk| 35,26/* sk| 44,23/* nw| 21,17/0 sw| 31, 7/2 sw| 25,40/1 n |  8,43/* ? | 15,27/0 w | 40,37/* ? | 31,41/1 n |  3104 ms
Step    64: 24,16/* sk| 35,26/* sk| 44,23/* nw| 21,17/1 sw| 32, 8/0 w | 26,41/0 nw|  8,43/* ? | 15,27/1 nw| 40,37/* ? | 32,40/0 ne|   240 ms
Step    64: 24,16/* sk| 35,26/* sk| 44,23/* nw| 21,17/2 sw| 32, 8/1 w | 26,41/1 nw|  8,43/* ? | 14,28/0 sw| 40,37/* ? | 32,40/1 ne|  3232 ms
Step    65: 24,16/* sk| 35,26/* sk| 43,22/0 nw| 20,18/0 sw| 31, 8/0 nw| 25,40/0 n |  8,43/* ? | 14,28/1 sw| 40,37/* ? | 33,39/0 s |   334 ms
Step    66: 24,16/* sk| 35,26/* sk| 43,22/1 nw| 20,19/0 s | 31, 8/1 nw| 25,40/1 n |  8,43/* ? | 14,28/2 sw| 40,37/* ? | 33,39/1 s |  3241 ms
Step    66: 24,16/* sk| 35,26/* sk| 43,22/2 nw| 20,19/1 s | 30, 8/0 nw| 25,39/0 n |  8,43/* ? | 13,27/0 sw| 40,37/* ? | 34,38/0 se|   105 ms
Step    66: 24,16/* sk| 35,26/* sk| 42,21/0 nw| 20,19/2 s | 30, 7/0 nw| 25,39/1 ne|  8,43/* ? | 12,28/0 sw| 40,37/* ? | 34,38/1 se|  3489 ms
Step    67: 24,16/* sk| 35,26/* sk| 42,21/1 nw| 20,19/3 s | 30, 7/1 nw| 24,38/0 w |  8,43/* ? | 12,28/1 sw| 40,37/* ? | 34,39/0 se|   217 ms
Step    68: 24,16/* sk| 35,26/* sk| 42,21/2 nw| 20,20/0 sw| 30, 7/2 nw| 24,38/1 w |  8,43/* ? | 11,29/0 sw| 40,37/* ? | 34,39/1 se|  3225 ms
Step    68: 24,16/* sk| 35,26/* sk| 41,20/0 e | 20,20/1 sw| 29, 8/0 nw| 25,37/0 w |  8,43/* ? | 11,29/1 sw| 40,37/* ? | 35,40/0 se|   203 ms
Step    69: 24,16/* sk| 35,26/* sk| 41,20/1 e | 20,21/0 s | 30, 7/0 w | 25,37/1 w |  8,43/* ? | 11,29/2 sw| 40,37/* ? | 35,40/1 se|  3396 ms
Step    69: 24,16/* sk| 35,26/* sk| 40,20/0 e | 20,21/1 s | 30, 7/1 w | 24,37/0 w |  8,43/* ? | 10,30/0 sw| 40,37/* ? | 36,41/0 se|    48 ms
Step    69: 24,16/* sk| 35,26/* sk| 40,20/1 ne| 20,21/2 s | 30, 7/2 w | 24,37/1 se|  8,43/* ? | 10,30/1 sw| 40,37/* ? | 36,41/1 se|   134 ms
Step    70: 24,16/* sk| 35,26/* sk| 40,20/2 ne| 20,22/0 s | 30, 7/3 w | 24,37/2 se|  8,43/* ? | 10,30/2 sw| 40,37/* ? | 36,41/2 se|  3362 ms
Step    70: 24,16/* sk| 35,26/* sk| 41,19/0 ne| 20,22/1 s | 29, 7/0 w | 24,37/3 se|  8,43/* ? |  9,31/0 s | 40,37/* ? | 37,42/0 se|   143 ms
Step    70: 24,16/* sk| 35,26/* sk| 41,19/1 ne| 20,22/2 s | 28, 6/0 nw| 24,37/4 se|  8,43/* ? |  9,32/0 sk| 40,37/* ? | 37,42/1 se|  3468 ms
Step    71: 24,16/* sk| 35,26/* sk| 42,18/0 ne| 20,23/0 s | 28, 6/1 nw| 25,38/0 e |  8,43/* ? |  9,32/1 sk| 40,37/* ? | 37,42/2 se|   190 ms
Step    72: 24,16/* sk| 35,26/* sk| 43,17/0 sw| 20,24/0 s | 27, 5/0 se| 25,38/1 e |  8,43/* ? |  9,32/2 sk| 40,37/* ? | 37,42/3 se|  3413 ms
Step    72: 24,16/* sk| 35,26/* sk| 43,17/1 sw| 20,24/1 w | 27, 5/1 se| 26,38/0 e |  8,43/* ? |  9,32/3 sk| 40,37/* ? | 38,43/0 se|   228 ms
Step    72: 24,16/* sk| 35,26/* sk| 44,16/0 se| 20,25/0 w | 26, 6/0 s | 26,38/1 ne|  8,43/* ? |  9,32/4 sk| 40,37/* ? | 38,43/1 se|  3348 ms
Step    73: 24,16/* sk| 35,26/* sk| 44,16/1 se| 20,25/1 se| 26, 6/1 s | 26,38/2 ne|  8,43/* ? |  9,32/5 sk| 40,37/* ? | 39,44/0 se|   167 ms
Step    74: 24,16/* sk| 35,26/* sk| 44,16/2 se| 19,25/0 se| 26, 6/2 s | 26,38/3 ne|  8,43/* ? |  9,32/6 sk| 40,37/* ? | 39,44/1 se|  3368 ms
Step    74: 24,16/* sk| 35,26/* sk| 43,17/0 se| 19,25/1 se| 27, 7/0 s | 27,37/0 e |  8,43/* ? |  9,32/7 sk| 40,37/* ? | 40,45/0 se|     1 ms
Step    74: 24,16/* sk| 35,26/* sk| 43,17/1 se| 19,25/2 se| 27, 7/1 se| 27,37/1 e |  8,43/* ? |  9,32/8 sw| 40,37/* ? | 40,45/1 se|   104 ms
Step    74: 24,16/* sk| 35,26/* sk| 43,17/2 se| 19,25/3 se| 27, 7/2 se| 27,37/2 e |  8,43/* ? |  9,32/9 sw| 40,37/* ? | 40,45/2 s |  3410 ms
Step    75: 24,16/* sk| 35,26/* sk| 44,18/0 se| 19,25/4 se| 26, 8/0 se| 28,37/0 ne|  8,43/* ? |  9,32/* e | 40,37/* ? | 40,46/0 s |   196 ms
Step    75: 24,16/* sk| 35,26/* sk| 45,19/0 se| 20,26/0 n | 27, 8/0 nw| 28,37/1 ne|  8,43/* ? |  8,33/0 e | 40,37/* ? | 40,46/1 ne|  3446 ms
Step    76: 24,16/* sk| 35,26/* sk| 45,19/1 se| 20,26/1 n | 27, 8/1 w | 29,36/0 ne|  8,43/* ? |  8,33/1 e | 40,37/* ? | 40,46/2 ne|   111 ms
Step    77: 24,16/* sk| 35,26/* sk| 46,20/0 se| 20,27/0 n | 26, 7/0 w | 29,36/1 ne|  8,43/* ? |  9,33/0 ne| 40,37/* ? | 40,46/3 nw|  3316 ms
Step    77: 24,16/* sk| 35,26/* sk| 46,20/1 se| 20,27/1 n | 26, 7/1 sw| 30,35/0 nw|  8,43/* ? |  9,33/1 ne| 40,37/* ? | 40,46/4 ne|    15 ms
Step    77: 24,16/* sk| 35,26/* sk| 46,20/2 se| 20,27/2 n | 26, 7/2 sw| 30,35/1 nw|  8,43/* ? |  9,33/2 ne| 40,37/* ? | 40,46/5 ne|    26 ms
Step    78: 24,16/* sk| 35,26/* sk| 47,21/0 se| 20,26/0 s | 25, 8/0 sw| 30,35/2 nw|  8,43/* ? |  9,33/3 ne| 40,37/* ? | 39,45/0 ne|  3408 ms
Step    78: 24,16/* sk| 35,26/* sk| 47,21/1 se| 20,26/1 s | 25, 8/1 sw| 29,34/0 se|  8,43/* ? | 10,32/0 w | 40,37/* ? | 39,45/1 ne|   192 ms
Step    78: 24,16/* sk| 35,26/* sk| 48,22/0 se| 20,25/0 s | 24, 9/0 se| 29,34/1 se|  8,43/* ? | 10,31/0 nw| 40,37/* ? | 39,45/2 w |  3407 ms
Step    79: 24,16/* sk| 35,26/* sk| 48,22/1 s | 20,25/1 n | 24, 9/1 se| 28,33/0 se|  8,43/* ? | 10,31/1 nw| 40,37/* ? | 40,46/0 w |   268 ms
Step    79: 24,16/* sk| 35,26/* sk| 48,23/0 s | 20,25/2 n | 25,10/0 se| 29,34/0 se|  8,43/* ? |  9,30/0 nw| 40,37/* ? | 39,46/0 ne|  3339 ms
Step    80: 24,16/* sk| 35,26/* sk| 48,24/0 ? | 20,25/3 n | 25,10/1 se| 29,35/0 s |  8,43/* ? |  8,29/0 nw| 40,37/* ? | 39,45/0 nw|  3683 ms
Step    81: 24,16/* sk| 35,26/* sk| 48,24/1 ? | 20,25/4 n | 24,11/0 nw| 29,35/1 s |  8,43/* ? |  8,29/1 ne| 40,37/* ? | 39,45/1 n |   299 ms
Step    81: 24,16/* sk| 35,26/* sk| 48,24/2 ? | 20,25/5 n | 24,11/1 nw| 29,35/2 s |  8,43/* ? |  8,29/2 ne| 40,37/* ? | 39,45/2 n |  3286 ms
Step    82: 24,16/* sk| 35,26/* sk| 48,24/3 ? | 20,24/0 n | 25,12/0 w | 29,36/0 ne|  8,43/* ? |  7,28/0 nw| 40,37/* ? | 39,44/0 sw|   223 ms
Step    82: 24,16/* sk| 35,26/* sk| 48,24/4 ? | 20,23/0 s | 25,12/1 w | 29,36/1 ne|  8,43/* ? |  7,28/1 nw| 40,37/* ? | 39,44/1 sw|  3407 ms
Step    83: 24,16/* sk| 35,26/* sk| 48,24/5 ? | 20,23/1 s | 25,12/2 w | 28,37/0 e |  8,43/* ? |  8,29/0 nw| 40,37/* ? | 40,43/0 ne|   134 ms
Step    83: 24,16/* sk| 35,26/* sk| 48,24/6 ? | 20,23/2 s | 25,12/3 w | 28,37/1 e |  8,43/* ? |  8,29/1 nw| 40,37/* ? | 40,43/1 ne|  3374 ms
Step    84: 24,16/* sk| 35,26/* sk| 48,24/7 ? | 20,22/0 sw| 24,12/0 nw| 28,37/2 w |  8,43/* ? |  8,29/2 nw| 40,37/* ? | 39,42/0 ne|   108 ms
Step    84: 24,16/* sk| 35,26/* sk| 48,24/8 ? | 19,23/0 sw| 24,12/1 nw| 28,37/3 w |  8,43/* ? |  8,29/3 nw| 40,37/* ? | 39,42/1 ne|  3489 ms
Step    85: 24,16/* sk| 35,26/* sk| 48,24/9 ? | 19,23/1 sw| 24,12/2 se| 29,37/0 se|  8,43/* ? |  7,28/0 nw| 40,37/* ? | 40,41/0 e |    86 ms
Step    85: 24,16/* sk| 35,26/* sk| 48,24/* ? | 19,23/2 sw| 24,12/3 se| 28,38/0 se|  8,43/* ? |  7,28/1 nw| 40,37/* ? | 40,41/1 e |  3511 ms
Step    86: 24,16/* sk| 35,26/* sk| 48,24/* ? | 18,24/0 ne| 24,12/4 se| 28,38/1 se|  8,43/* ? |  6,27/0 nw| 40,37/* ? | 41,41/0 e |    39 ms
Step    86: 24,16/* sk| 35,26/* sk| 48,24/* ? | 18,24/1 ne| 25,13/0 nw| 28,38/2 se|  8,43/* ? |  6,27/1 nw| 40,37/* ? | 41,41/1 e |  3574 ms
Step    87: 24,16/* sk| 35,26/* sk| 48,24/* ? | 19,25/0 sw| 25,13/1 nw| 28,38/3 se|  8,43/* ? |  6,27/2 nw| 40,37/* ? | 42,41/0 e |    11 ms
Step    87: 24,16/* sk| 35,26/* sk| 48,24/* ? | 20,24/0 nw| 25,13/2 nw| 29,39/0 se|  8,43/* ? |  6,27/3 nw| 40,37/* ? | 42,41/1 e |  3511 ms
Step    88: 24,16/* sk| 35,26/* sk| 48,24/* ? | 20,24/1 nw| 24,12/0 nw| 29,39/1 se|  8,43/* ? |  5,26/0 ? | 40,37/* ? | 43,41/0 ne|   121 ms
Step    88: 24,16/* sk| 35,26/* sk| 48,24/* ? | 20,24/2 nw| 24,12/1 nw| 30,40/0 se|  8,43/* ? |  5,26/1 ? | 40,37/* ? | 43,41/1 ne|  3469 ms
Step    89: 24,16/* sk| 35,26/* sk| 48,24/* ? | 19,23/0 sw| 24,12/2 nw| 30,40/1 se|  8,43/* ? |  5,26/2 ? | 40,37/* ? | 44,40/0 ne|    66 ms
Step    89: 24,16/* sk| 35,26/* sk| 48,24/* ? | 18,22/0 s | 24,12/3 nw| 30,40/2 se|  8,43/* ? |  5,26/3 ? | 40,37/* ? | 44,40/1 ne|  3571 ms
Step    90: 24,16/* sk| 35,26/* sk| 48,24/* ? | 18,22/1 s | 23,11/0 ne| 31,41/0 se|  8,43/* ? |  5,26/4 ? | 40,37/* ? | 45,39/0 ne|    84 ms
Step    90: 24,16/* sk| 35,26/* sk| 48,24/* ? | 17,23/0 nw| 23,11/1 ne| 31,41/1 se|  8,43/* ? |  5,26/5 ? | 40,37/* ? | 45,39/1 ne|  3535 ms
Step    91: 24,16/* sk| 35,26/* sk| 48,24/* ? | 17,23/1 nw| 24,10/0 nw| 31,42/0 se|  8,43/* ? |  5,26/6 ? | 40,37/* ? | 46,38/0 sk|    99 ms
Step    91: 24,16/* sk| 35,26/* sk| 48,24/* ? | 18,24/0 sw| 24,10/1 nw| 32,43/0 se|  8,43/* ? |  5,26/7 ? | 40,37/* ? | 46,38/1 sk|  3558 ms
Step    92: 24,16/* sk| 35,26/* sk| 48,24/* ? | 18,24/1 sw| 25, 9/0 nw| 32,43/1 se|  8,43/* ? |  5,26/8 ? | 40,37/* ? | 46,38/2 sk|    81 ms
Step    92: 24,16/* sk| 35,26/* sk| 48,24/* ? | 17,23/0 ne| 25, 9/1 nw| 32,43/2 se|  8,43/* ? |  5,26/9 ? | 40,37/* ? | 46,38/3 sk|  3553 ms
Step    93: 24,16/* sk| 35,26/* sk| 48,24/* ? | 17,23/1 ne| 24, 8/0 nw| 33,44/0 se|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/4 sk|    60 ms
Step    93: 24,16/* sk| 35,26/* sk| 48,24/* ? | 17,23/2 ne| 24, 8/1 nw| 33,44/1 se|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/5 sk|     9 ms
Step    93: 24,16/* sk| 35,26/* sk| 48,24/* ? | 16,24/0 ne| 24, 8/2 nw| 33,44/2 se|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/6 sk|  3417 ms
Step    94: 24,16/* sk| 35,26/* sk| 48,24/* ? | 16,24/1 sw| 23, 7/0 nw| 34,45/0 se|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/7 sk|     1 ms
Step    94: 24,16/* sk| 35,26/* sk| 48,24/* ? | 17,23/0 sw| 23, 7/1 nw| 34,45/1 se|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/8 sk|  3612 ms
Step    95: 24,16/* sk| 35,26/* sk| 48,24/* ? | 17,23/1 nw| 23, 7/2 nw| 35,46/0 ne|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/9 sk|    38 ms
Step    95: 24,16/* sk| 35,26/* sk| 48,24/* ? | 16,24/0 nw| 22, 6/0 ne| 36,45/0 sk|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* sk|  3476 ms
Step    96: 24,16/* sk| 35,26/* sk| 48,24/* ? | 16,24/1 nw| 22, 6/1 ne| 36,45/1 sk|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* sk|     3 ms
Step    96: 24,16/* sk| 35,26/* sk| 48,24/* ? | 15,23/0 nw| 22, 6/2 ne| 36,45/2 sk|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* sk|  3444 ms
Step    97: 24,16/* sk| 35,26/* sk| 48,24/* ? | 15,23/1 nw| 23, 5/0 ne| 36,45/3 sk|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* sk|    18 ms
Step    97: 24,16/* sk| 35,26/* sk| 48,24/* ? | 14,22/0 nw| 23, 5/1 ne| 36,45/4 sk|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* sk|  3598 ms
Step    98: 24,16/* sk| 35,26/* sk| 48,24/* ? | 13,22/0 sk| 24, 4/0 ne| 36,45/5 sk|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* sk|  3697 ms
Step    99: 24,16/* sk| 35,26/* sk| 48,24/* ? | 13,22/1 sk| 25, 3/0 se| 36,45/6 sk|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* sk|   255 ms
Step    99: 24,16/* sk| 35,26/* sk| 48,24/* ? | 13,22/2 sk| 25, 3/1 se| 36,45/7 sk|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* sk|  3340 ms
Step   100: 24,16/* sk| 35,26/* sk| 48,24/* ? | 13,22/3 sk| 25, 3/2 nw| 36,45/8 sk|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* sk|   196 ms
Step   100: 24,16/* sk| 35,26/* sk| 48,24/* ? | 13,22/4 sk| 25, 3/3 nw| 36,45/9 sk|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* sk|  3437 ms
Step   101: 24,16/* sk| 35,26/* sk| 48,24/* ? | 13,22/5 sk| 26, 4/0 nw| 36,45/* ne|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* sk|   176 ms
Step   101: 24,16/* sk| 35,26/* sk| 48,24/* ? | 13,22/6 sk| 26, 4/1 nw| 36,45/* ne|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* sk|  3479 ms
Step   102: 24,16/* sk| 35,26/* sk| 48,24/* ? | 13,22/7 se| 25, 3/0 nw| 36,45/* e |  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* sk|    27 ms
Step   102: 24,16/* sk| 35,26/* sk| 48,24/* ? | 12,21/0 se| 24, 2/0 nw| 37,44/0 e |  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* sk|  3592 ms
Step   103: 24,16/* sk| 35,26/* sk| 48,24/* ? | 12,21/1 se| 24, 2/1 nw| 37,44/1 e |  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* sk|    42 ms
Step   103: 24,16/* sk| 35,26/* sk| 48,24/* ? | 13,22/0 se| 24, 2/2 nw| 37,44/2 e |  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* sk|  3565 ms
Step   104: 24,16/* sk| 35,26/* sk| 48,24/* ? | 14,23/0 s | 22, 1/0 w | 37,44/3 se|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* sk|  3698 ms
Step   105: 24,16/* sk| 35,26/* sk| 48,24/* ? | 14,23/1 s | 22, 1/1 w | 37,44/4 se|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* sk|    12 ms
Step   105: 24,16/* sk| 35,26/* sk| 48,24/* ? | 14,24/0 sk| 22, 1/2 w | 38,45/0 se|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* sk|  3584 ms
Step   106: 24,16/* sk| 35,26/* sk| 48,24/* ? | 14,24/1 sk| 23, 1/0 sw| 38,45/1 se|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* sk|    64 ms
Step   106: 24,16/* sk| 35,26/* sk| 48,24/* ? | 14,24/2 n | 23, 1/1 sw| 38,45/2 se|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* sk|  3567 ms
Step   107: 24,16/* sk| 35,26/* sk| 48,24/* ? | 14,24/3 n | 22, 1/0 sw| 39,46/0 se|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* nw|  3718 ms
Step   108: 24,16/* sk| 35,26/* sk| 48,24/* ? | 14,24/4 nw| 22, 2/0 sw| 40,47/0 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* nw|     1 ms
Step   108: 24,16/* sk| 35,26/* sk| 48,24/* ? | 14,24/5 nw| 22, 2/1 sw| 41,48/0 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 46,38/* nw|  3601 ms
Step   109: 24,16/* sk| 35,26/* sk| 48,24/* ? | 14,24/6 nw| 21, 2/0 sw| 41,48/1 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 45,39/0 nw|    19 ms
Step   109: 24,16/* sk| 35,26/* sk| 48,24/* ? | 14,24/7 nw| 21, 2/1 sw| 41,48/2 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 45,39/1 nw|    16 ms
Step   109: 24,16/* sk| 35,26/* sk| 48,24/* ? | 13,23/0 nw| 21, 3/0 se| 41,48/3 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 45,39/2 nw|  3527 ms
Step   110: 24,16/* sk| 35,26/* sk| 48,24/* ? | 13,23/1 w | 21, 3/1 se| 40,47/0 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 44,38/0 se|    68 ms
Step   110: 24,16/* sk| 35,26/* sk| 48,24/* ? | 13,23/2 w | 21, 3/2 se| 40,47/1 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 44,38/1 se|  3591 ms
Step   110: 24,16/* sk| 35,26/* sk| 48,24/* ? | 12,23/0 sw| 22, 4/0 se| 39,46/0 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/0 se|    77 ms
Step   111: 24,16/* sk| 35,26/* sk| 48,24/* ? | 12,23/1 sw| 22, 4/1 se| 39,46/1 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/1 se|    13 ms
Step   111: 24,16/* sk| 35,26/* sk| 48,24/* ? | 12,23/2 sw| 22, 4/2 se| 39,46/2 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/2 se|    12 ms
Step   111: 24,16/* sk| 35,26/* sk| 48,24/* ? | 12,23/3 sw| 22, 4/3 se| 39,46/3 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/3 se|  3353 ms
Step   112: 24,16/* sk| 35,26/* sk| 48,24/* ? | 12,23/4 sw| 23, 5/0 se| 38,45/0 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/4 ? |    21 ms
Step   112: 24,16/* sk| 35,26/* sk| 48,24/* ? | 12,23/5 sw| 23, 5/1 se| 37,44/0 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/5 ? |  3614 ms
Step   113: 24,16/* sk| 35,26/* sk| 48,24/* ? | 12,23/6 sw| 24, 6/0 se| 37,44/1 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/6 ? |    34 ms
Step   113: 24,16/* sk| 35,26/* sk| 48,24/* ? | 12,23/7 sw| 24, 6/1 sk| 37,44/2 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/7 ? |    13 ms
Step   113: 24,16/* sk| 35,26/* sk| 48,24/* ? | 12,23/8 sw| 24, 6/2 sk| 37,44/3 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/8 ? |  3508 ms
Step   114: 24,16/* sk| 35,26/* sk| 48,24/* ? | 11,24/0 sw| 24, 6/3 sk| 36,43/0 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/9 ? |     1 ms
Step   114: 24,16/* sk| 35,26/* sk| 48,24/* ? | 10,25/0 sw| 24, 6/4 sk| 36,43/1 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/* ? |  3665 ms
Step   115: 24,16/* sk| 35,26/* sk| 48,24/* ? | 10,25/1 nw| 24, 6/5 se| 36,43/2 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/* ? |    32 ms
Step   115: 24,16/* sk| 35,26/* sk| 48,24/* ? |  9,24/0 w | 24, 6/6 se| 36,43/3 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/* ? |  3595 ms
Step   116: 24,16/* sk| 35,26/* sk| 48,24/* ? |  9,24/1 w | 24, 6/7 nw| 36,43/4 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/* ? |    91 ms
Step   116: 24,16/* sk| 35,26/* sk| 48,24/* ? |  8,24/0 w | 24, 6/8 nw| 35,42/0 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/* ? |  3545 ms
Step   117: 24,16/* sk| 35,26/* sk| 48,24/* ? |  8,24/1 w | 25, 7/0 nw| 35,42/1 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/* ? |    58 ms
Step   117: 24,16/* sk| 35,26/* sk| 48,24/* ? |  8,24/2 w | 25, 7/1 sw| 35,42/2 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/* ? |  3585 ms
Step   118: 24,16/* sk| 35,26/* sk| 48,24/* ? |  7,24/0 w | 24, 8/0 w | 34,41/0 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/* ? |   112 ms
Step   118: 24,16/* sk| 35,26/* sk| 48,24/* ? |  7,24/1 w | 24, 8/1 w | 34,41/1 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/* ? |  3506 ms
Step   119: 24,16/* sk| 35,26/* sk| 48,24/* ? |  5,25/0 sk| 23, 8/0 w | 33,40/0 sk|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/* ? |  3735 ms
Step   119: 24,16/* sk| 35,26/* sk| 48,24/* ? |  5,25/1 sk| 22, 8/0 w | 33,40/1 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/* ? |    46 ms
Step   120: 24,16/* sk| 35,26/* sk| 48,24/* ? |  5,25/2 sk| 22, 8/1 w | 33,40/2 nw|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/* ? |  3586 ms
Step   120: 24,16/* sk| 35,26/* sk| 48,24/* ? |  5,25/3 sk| 22, 8/2 w | 33,40/3 ne|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/* ? |    10 ms
Step   121: 24,16/* sk| 35,26/* sk| 48,24/* ? |  5,25/4 sk| 22, 8/3 w | 33,40/4 ne|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/* ? |  3679 ms
Step   122: 24,16/* sk| 35,26/* sk| 48,24/* ? |  5,25/5 sk| 22, 8/4 w | 32,39/0 ne|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/* ? |    59 ms
Step   122: 24,16/* sk| 35,26/* sk| 48,24/* ? |  5,25/6 sk| 22, 8/5 w | 32,39/1 ne|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/* ? |    14 ms
Step   122: 24,16/* sk| 35,26/* sk| 48,24/* ? |  5,25/7 sk| 22, 8/6 w | 33,38/0 ne|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/* ? |  3423 ms
Step   123: 24,16/* sk| 35,26/* sk| 48,24/* ? |  5,25/8 sk| 21, 8/0 w | 33,38/1 ne|  8,43/* ? |  5,26/* ? | 40,37/* ? | 43,37/* ? |    77 ms
